Year,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,mean,sd,p2_5,p25,p50,p75,p97_5,deterministic
2040,ELV_dismantled,PHEV,elvChassis,calAl_7xxx,,598299.6202646092,243127.2786107969,132954.4997663656,425594.3570128435,598351.5984751738,772776.5633894695,1061542.2521685297,597279.9521176815
2040,ELV_dismantled,PHEV,elvChassis,calHSS,,7880902.662888517,3202513.1765540037,1751298.9073741203,5606000.050625881,7881587.328571357,10179142.138750501,13982812.087000253,7867471.4235191345
2040,ELV_dismantled,PHEV,elvChassis,calMagnesium,,542820.3612057852,220582.51873221013,120625.86560759362,386129.74967071204,542867.5195693842,701118.3678921855,963107.3282354365,541895.2450715303
2040,ELV_dismantled,PHEV,elvChassis,calUHSS,,3152546.856923031,1281080.769661415,700560.8497074674,2242532.181336875,3152820.7393371155,4071896.828113967,5593454.478685468,3147174.044534683
2040,ELV_dismantled,PHEV,elvChassis,calcastAluminiumAlSiCu,,1196228.460056146,486103.8854773258,265826.60447405017,850924.9631027624,1196332.3842651444,1545074.218803657,2122426.641411672,1194189.755674839
2040,ELV_dismantled,PHEV,elvChassis,calcastAluminiumAlSiMg,,1795535.7214551764,729640.6329203439,399005.022856496,1277236.0954003937,1795691.711415131,2319152.2729957504,3185756.7162746866,1792475.6316275597
2040,ELV_dismantled,PHEV,elvClosures,calAHSS,,1740981.2544523943,710312.4855014893,383658.7468330083,1230440.660330959,1742275.1959465207,2250458.004369503,3090709.062328687,1742929.7100477216
2040,ELV_dismantled,PHEV,elvClosures,calAHSS_DualPhase,,1740558.268511586,710139.9091488265,383565.53373518575,1230141.7144928072,1741851.8956318162,2249911.2367958752,3089958.148740646,1742506.2507133482
2040,ELV_dismantled,PHEV,elvClosures,calAl_5xxx,,2311894.0687955543,943242.3341851813,509470.3799804876,1633933.9997769138,2313612.327196091,2988441.4315602845,4104232.5592516866,2314481.4734115596
2040,ELV_dismantled,PHEV,elvClosures,calAl_6xxx,,991962.5824632654,404716.2516379782,218598.0580318176,701070.7851496161,992699.8342531899,1282248.2310079008,1760999.8587115838,993072.7581410408
2040,ELV_dismantled,PHEV,elvClosures,calHSS,,4350520.641231605,1774992.7645664117,958721.0046159024,3074735.857661044,4353754.058687622,5623646.995161903,7723341.958631186,4355389.617427826
2040,ELV_dismantled,PHEV,elvClosures,calMagnesium,,299701.2385444903,122276.75117924869,66044.93949042904,211814.22195879964,299923.9841182304,387405.1196571023,532050.1479218635,300036.6554558873
2040,ELV_dismantled,PHEV,elvClosures,calOthers,,870880.5736801391,355315.3391420491,191915.30562712892,615495.9253053209,871527.8342453126,1125733.0616720691,1546046.7907943306,871855.2378945351
2040,ELV_dismantled,PHEV,elvDriveline,calAl_6xxx,,482212.25852082827,65522.76918621836,357550.599035338,435124.03496675723,482619.54383328516,529279.516800787,606242.9149308791,482306.439156711
2040,ELV_dismantled,PHEV,elvDriveline,calAl_7xxx,,482220.86991687934,65523.93929856174,357556.98421066726,435131.8054564746,482628.1625026792,529288.9687287717,606253.7412791343,482315.05223464954
2040,ELV_dismantled,PHEV,elvDriveline,calMagnesium,,437289.1182885378,59418.63455142174,324241.00265577977,394587.65768507635,437658.4606933171,479971.56675352843,549765.0154145687,437374.5250082909
2040,ELV_dismantled,PHEV,elvDriveline,calalloySteel,,2542113.5237928187,345421.15991737385,1884925.5637674679,2293875.1022409257,2544260.6394717414,2790241.421180488,3195974.9788957317,2542610.0227181907
2040,ELV_dismantled,PHEV,elvDriveline,calcastAluminiumAlSiCu,,2699734.9613718796,366838.68485747586,2001798.6594454576,2436104.7422070354,2702015.2070061695,2963247.8034221944,3394138.501462834,2700262.2452616687
2040,ELV_dismantled,PHEV,elvDriveline,calcastAluminiumAlSiMg,,1157630.5332479952,157298.27869909082,858359.5363047794,1044587.4399226407,1158608.2892156471,1270623.2959543718,1455386.702615192,1157856.6294904945
2040,ELV_dismantled,PHEV,elvDriveline,calcastIron,,1270540.2369749253,172640.39480140133,942079.7891417828,1146471.4650680544,1271613.3585479702,1394553.7692567797,1597338.10825006,1270788.3855553863
2040,ELV_dismantled,PHEV,elvDriveline,calmildSteel,,6350423.469881382,862892.4791919391,4708710.0662873,5730302.0301443245,6355787.153946773,6970268.810522195,7983826.971209335,6351663.767924308
2040,ELV_dismantled,PHEV,elvDriveline,calstainlessSteel,,2541237.7217303156,345302.1563553943,1884276.1743200803,2293084.8226067303,2543384.097690763,2789280.134767163,3194873.9102565744,2541734.0496032233
2040,ELV_dismantled,PHEV,elvPowertrain,calAl_6xxx,,1495135.5812111828,96473.6808238434,1300863.6977985913,1426564.3685463916,1502660.364793411,1566033.870631162,1665360.5173144767,1530981.2622356415
2040,ELV_dismantled,PHEV,elvPowertrain,calAl_7xxx,,1495629.1605301402,96505.52904836345,1301293.1434128114,1427035.310899931,1503156.4282198981,1566550.8551381486,1665910.2918769205,1531486.6750545502
2040,ELV_dismantled,PHEV,elvPowertrain,calHSS,,3941592.146655293,254331.38470703014,3429437.570443087,3760819.408234325,3961429.5635730037,4128499.704940211,4390352.299073117,4036091.3055229187
2040,ELV_dismantled,PHEV,elvPowertrain,calMagnesium,,2712799.257619637,175043.476329248,2360309.0702942056,2588382.490907127,2726452.3520761807,2841438.3117107823,3021658.257493936,2777838.2668533325
2040,ELV_dismantled,PHEV,elvPowertrain,calalloySteel,,3941236.2679019826,254308.4216167992,3429127.9331387402,3760479.8511029347,3961071.893737578,4128126.9506639265,4389955.902631108,4035726.8946228023
2040,ELV_dismantled,PHEV,elvPowertrain,calcastAluminiumAlSiCu,,23913059.6331662,1542991.0916191058,20805893.17182798,22816338.02599038,24033410.322956298,25047000.289849676,26635621.452471208,24486372.12649536
2040,ELV_dismantled,PHEV,elvPowertrain,calcastAluminiumAlSiMg,,5985258.308531789,386199.0223239788,5207557.998993711,5710757.1693136515,6015381.177669148,6269075.094878261,6666694.979516629,6128754.097724915
2040,ELV_dismantled,PHEV,elvPowertrain,calcastIron,,63074191.27800882,4069864.615653999,54878585.415710725,60181427.67975347,63391633.819645464,66065125.5613979,70255346.16121231,64586386.80718994
2040,ELV_dismantled,PHEV,elvPowertrain,calmildSteel,,3939576.730413207,254201.33989657313,3427684.0292537594,3758896.4247705643,3959404.0040561273,4126388.719061613,4388107.42263669,4034027.569938659
2040,ELV_dismantled,PHEV,elvPowertrain,calstainlessSteel,,3939859.7825174145,254219.60384447253,3427930.302709877,3759166.49529218,3959688.4807173135,4126685.193299744,4388422.700932928,4034317.4081802364
2040,ELV_dismantled,PHEV,elvSteering,calAl_6xxx,,274292.4972527959,112234.31349796023,61517.03190315495,194053.58788432265,273943.15583618823,354755.10962839605,487397.6237172369,275674.91426861286
2040,ELV_dismantled,PHEV,elvSteering,calAl_7xxx,,68582.88262916035,28062.57125764869,15381.446525021141,48520.300682421584,68495.53484672855,88701.39828620921,121866.74574012682,68928.53606441617
2040,ELV_dismantled,PHEV,elvSteering,calHSS,,270883.74845970504,110839.53024828585,60752.533747519476,191642.00193093074,270538.74845653074,350346.4179437886,481340.5274486858,272248.98559498787
2040,ELV_dismantled,PHEV,elvSteering,calMagnesium,,62207.02135467271,25453.71239250503,13951.49832971465,44009.57301557351,62127.79392708851,80455.20348299626,110537.30849535963,62520.540848225355
2040,ELV_dismantled,PHEV,elvSteering,calalloySteel,,361112.4935352579,147759.10100856086,80988.61255021025,255476.09104228526,360652.5773825749,467043.4062737677,641670.3810949635,362932.47789752483
2040,ELV_dismantled,PHEV,elvSteering,calcastAluminiumAlSiCu,,137140.43737386106,56114.77891529681,30757.212631175746,97022.68265798045,136965.77406682124,177370.03885385836,243688.48568963577,137831.6165934205
2040,ELV_dismantled,PHEV,elvSteering,calcastAluminiumAlSiMg,,205688.60044671444,84163.14371230187,46130.87241731635,145518.4203117425,205426.6335763852,266026.532740103,365493.5373279917,206725.25811713934
2040,ELV_dismantled,PHEV,elvSteering,calmildSteel,,902990.9525080548,369483.5646787918,202518.56609297782,638838.5971774295,901840.8950267439,1167879.75449146,1604548.607412207,907541.9703826904
2040,ELV_dismantled,PHEV,elvSteering,calstainlessSteel,,271053.08436223946,110908.81868658385,60790.51160773399,191761.80192463653,270707.8686913211,350565.4278593688,481641.4249115471,272419.17493987083
2040,ELV_dismantled,PHEV,elvThermalManagement,calAl_6xxx,,458283.5790698656,187179.71486220535,102145.82527773491,324502.0795284031,457330.8511960802,592123.7319042581,816708.2561221017,459261.11864519113
2040,ELV_dismantled,PHEV,elvThermalManagement,calAl_7xxx,,57305.96383130274,23405.84402264135,12772.801025873256,40577.287256025025,57186.83019534085,74041.97469398839,102125.09442526734,57428.20004072785
2040,ELV_dismantled,PHEV,elvThermalManagement,calMagnesium,,103960.50034073295,42461.25695842141,23171.528696583555,73612.49691261168,103744.37637083573,134321.8091237876,185268.25488965926,104182.25278396903
2040,ELV_dismantled,PHEV,elvThermalManagement,calOthers,,301820.82962775853,123274.62603800923,67272.1850320498,213713.71642418,301193.37289483566,389966.5712839832,537875.6182512785,302464.6270909309
2040,ELV_dismantled,PHEV,elvThermalManagement,calalloySteel,,603849.6686234814,246634.21068235397,134590.7328174833,427574.7204134148,602594.3227259887,780201.9003608597,1076121.9304918814,605137.707243204
2040,ELV_dismantled,PHEV,elvThermalManagement,calcastAluminiumAlSiCu,,229171.79556105525,93602.1129856769,51079.60061644633,162272.28647326955,228695.36924449468,296100.63513561874,408407.6018715622,229660.62935292718
2040,ELV_dismantled,PHEV,elvThermalManagement,calcastAluminiumAlSiMg,,343853.1784777632,140442.16908788402,76640.6833979728,243476.04095907335,343138.3404984266,444274.3239472576,612781.567095607,344586.6328396797
2040,ELV_dismantled,PHEV,elvThermalManagement,calmildSteel,,603917.9987806875,246662.1192087041,134605.9627768751,427623.1037269798,602662.5108313116,780290.1861069222,1076243.7018275366,605206.1831517218
2040,ELV_dismantled,PHEV,elvThermalManagement,calstainlessSteel,,1510373.8401855503,616891.7186931673,336643.9240454106,1069467.6274464377,1507233.9169522072,1951473.357689067,2691640.8124724226,1513595.535811901
2040,ELV_dismantled,PHEV,elvTransmission,calAl_6xxx,,4287695.401919526,375449.5903787993,3572945.3658454116,4018799.1658840002,4287927.858590629,4556177.691989116,4997098.791840976,4288816.649767876
2040,ELV_dismantled,PHEV,elvTransmission,calAl_7xxx,,1071887.7464160996,93859.23616304777,893206.2558710098,1004665.9516181627,1071945.8586264995,1139006.0582081384,1249232.6204438643,1072168.0489368436
2040,ELV_dismantled,PHEV,elvTransmission,calHSS,,4235584.378732688,370886.5185008484,3529521.143424779,3969956.2055321825,4235814.010213602,4500803.636909479,4936365.948996783,4236691.999360084
2040,ELV_dismantled,PHEV,elvTransmission,calMagnesium,,972273.2565167723,85136.5504490038,810197.2972827859,911298.6315566314,972325.9681446811,1033154.0155292195,1133136.8159464332,972527.5094882844
2040,ELV_dismantled,PHEV,elvTransmission,calalloySteel,,5648199.6973838955,494581.3692388409,4706656.383544105,5293981.5226685,5648505.913562123,6001872.579288031,6582699.851122345,5649676.722023962
2040,ELV_dismantled,PHEV,elvTransmission,calcastAluminiumAlSiCu,,3213949.9342248463,281427.68391674454,2678191.0670256503,3012391.997125865,3214124.1779695083,3415197.5877133366,3745701.0883194716,3214790.3937516212
2040,ELV_dismantled,PHEV,elvTransmission,calcastAluminiumAlSiMg,,2143815.5882817144,187721.98326115165,1786445.9233622742,2009369.484161266,2143931.814876282,2278054.7225194406,2498511.970168507,2144376.203808307
2040,ELV_dismantled,PHEV,elvTransmission,calmildSteel,,14119696.819735786,1236383.1593236232,11765972.297526563,13234201.705719523,14120462.316678088,15003828.779192107,16455814.44229345,14123389.171499249
2040,ELV_dismantled,PHEV,elvTransmission,calstainlessSteel,,4236976.406020351,371008.4105724528,3530681.122616482,3971260.9339650935,4237206.112969786,4502282.8286617305,4937988.288558096,4238084.390667914
2040,ELV_dismantled,PHEV,elvTrim,calAl_6xxx,,202573.4915411728,82397.35771411246,45412.7840141533,143561.39584538562,202609.4881479318,261957.99021363113,359334.0482003947,202094.34227246043
2040,ELV_dismantled,PHEV,elvTrim,calAl_7xxx,,50644.42282414004,20599.76649421219,11353.43137809655,35891.09304037303,50653.42216240028,65490.85528224027,89835.3744792513,50524.633023530245
2040,ELV_dismantled,PHEV,elvTrim,calHSS,,667351.075078899,271446.99356182705,149606.29845298064,472943.6765312063,667469.66105003,862985.3050592402,1183777.6085833367,665772.5823690891
2040,ELV_dismantled,PHEV,elvTrim,calMagnesium,,45949.366766851796,18690.038767761067,10300.896986543956,32563.763309179456,45957.53180993689,59419.44169623518,81507.0710731254,45840.68223307281
2040,ELV_dismantled,PHEV,elvTrim,calalloySteel,,200246.57110883598,81450.87605070802,44891.136614940886,141912.33533531625,200282.1542299058,258948.93214189378,355206.45118643966,199772.9257301688
2040,ELV_dismantled,PHEV,elvTrim,calcastAluminiumAlSiCu,,126629.63050441054,51506.97103800037,28387.742226973613,89740.89537723998,126652.1321504977,163751.15646208823,224621.38261570976,126330.11207091808
2040,ELV_dismantled,PHEV,elvTrim,calcastAluminiumAlSiMg,,126644.68905509262,51513.096147350894,28391.118042360362,89751.56719090565,126667.19337703202,163770.629432822,224648.09415597824,126345.1350034475
2040,ELV_dismantled,PHEV,elvTrim,calmildSteel,,266994.48443935404,108600.78421254385,59854.637260622105,189215.77832083823,267041.9284330872,345264.022502383,473606.92759383394,266362.9594999551
2040,ELV_dismantled,PHEV,elvTrim,calstainlessSteel,,200151.43155222238,81412.1777589453,44869.80829551061,141844.91107637866,200186.997767323,258825.90238686162,355037.6883253078,199678.01120817658
2040,ELV_dismantled,PHEV,elvWheels,calAl_6xxx,,3303441.068427127,336598.3020706394,2664658.4849240016,3062535.3814645186,3303319.0985753927,3544402.6899925233,3943915.5045365277,3306949.5151891704
2040,ELV_dismantled,PHEV,elvWheels,calAl_7xxx,,826007.8253109445,84164.61070065506,666283.6462756728,765770.6427878827,825977.3273998578,886258.9939831917,986155.0430695075,826885.0937168598
2040,ELV_dismantled,PHEV,elvWheels,calMagnesium,,749026.4752139795,76320.7317886328,604188.0909236135,694403.2100105472,748998.8196129759,803662.4231011651,894248.472339571,749821.9849437475
2040,ELV_dismantled,PHEV,elvWheels,calcastAluminiumAlSiCu,,1651859.5004338857,168313.31075327337,1332441.336944823,1531396.5227464377,1651798.5103770993,1772350.4477757346,1972123.6613974362,1653613.8714051247
2040,ELV_dismantled,PHEV,elvWheels,calcastAluminiumAlSiMg,,2477576.128674239,252448.25044194472,1998490.0945910753,2296897.204208179,2477484.6514579616,2658297.004013272,2957931.0498190206,2480207.4587831493
2040,ELV_dismantled,PHEV,elvWheels,calmildSteel,,21765073.97383342,2217713.829997995,17556386.76096854,20177841.149378996,21764270.362450443,23352675.329386823,25984908.138124295,21788189.749694824
2040,ELV_dismantled,PHEV,elvgeneratorCable,generatorCable,,1957697.3124691052,798772.1659511342,443395.2478414235,1387801.3714012522,1957865.064528165,2530005.3034907645,3477140.252794651,1961834.0017061234
2040,ELV_dismantled,PHEV,elvgeneratorperMagnet,generatorPerMagnet,,168017.11339004268,68621.70683537364,37386.00411608252,118548.17103147811,168119.73103521316,217337.1792074727,299286.88515841553,168085.6351624131
2040,ELV_dismantled,Petrol,elvBIW,calAHSS,,23090494.795683652,9436495.07767711,4981974.61891895,16319353.161718585,23116797.57175662,29851783.88782131,41009646.147953756,23072496.43320465
2040,ELV_dismantled,Petrol,elvBIW,calAl_5xxx,,11737340.67704847,4796751.152543151,2532433.101329266,8295439.720242159,11750710.881812474,15174233.398172235,20845988.452950787,11728191.76473999
2040,ELV_dismantled,Petrol,elvBIW,calAl_6xxx,,17598745.493417237,7192157.495601515,3797082.0525426087,12438024.626651399,17618792.524283156,22751957.10680335,31256078.820270617,17585027.788215637
2040,ELV_dismantled,Petrol,elvBIW,calHSS,,23099076.684744034,9440002.276400741,4983826.23595269,16325418.46606179,23125389.236593056,29862878.699770838,41024887.92760211,23081071.632934574
2040,ELV_dismantled,Petrol,elvBIW,calMagnesium,,890104.4251393192,363762.9293251838,192047.75356569985,629086.9291970481,891118.358256957,1150742.1201653664,1580861.2085919792,889410.6148840785
2040,ELV_dismantled,Petrol,elvBIW,calUHSS,,12826443.830119818,5241839.775978001,2767416.5572489863,9065170.258361034,12841054.650843294,16582244.454007564,22780279.394798677,12816445.99389267
2040,ELV_dismantled,Petrol,elvBIW,calmildSteel,,43628350.09963419,17829791.635271985,9413195.117079873,30834612.226331476,43678047.8966393,56403472.08150533,77485702.03612511,43594343.08218384
2040,ELV_dismantled,Petrol,elvBrakes,calMagnesium,,85316.96339178216,34887.63748381916,18889.88555441332,60245.56175248333,85307.94708296572,110268.00145941177,151795.25685359776,85480.66903132014
2040,ELV_dismantled,Petrol,elvBrakes,calcastAluminiumAlSiCu,,2812878.6282739122,1150236.5528243263,622794.7321864874,1986280.8797322891,2812581.3628607113,3635508.0204077205,5004651.090500035,2818275.9616584782
